Zip_3_Key,Sum_2017 Total Population,Zip_5_Key,2017 Total Population,2017 Total Expenditure:Healthcare:Drugs Nonprescription drugs,2017 Total Expenditure:Healthcare:Drugs Nonprescription vitamins,Population Distribution,
142,564852,14223,23356,1019722,579010,4.13%,
142,564852,14224,40408,1937060,1126164,7.15%,
142,564852,14225,33679,1295093,717546,5.96%,
142,564852,14226,29691,1285811,722211,5.26%,
142,564852,14227,22514,1067103,608516,3.99%,
142,564852,14228,25022,771669,409279,4.43%,
142,564852,14260,2455,0,0,0.43%,
143,65238,14301,12242,299422,152916,18.77%,
143,65238,14303,6181,142760,76525,9.47%,
143,65238,14304,29676,1191161,665075,45.49%,
143,65238,14305,17139,504200,277706,26.27%,
144,309448,14411,14197,412228,230153,4.59%,
144,309448,14414,7276,318935,179120,2.35%,
144,309448,14415,102,4049,2272,0.03%,
144,309448,14416,3865,158771,89185,1.25%,
144,309448,14418,1391,60573,32925,0.45%,
144,309448,14420,21429,733153,401275,6.92%,
144,309448,14422,2543,115709,64825,0.82%,
144,309448,14423,4713,201249,112702,1.52%,
144,309448,14424,28230,1199595,681936,9.12%,
144,309448,14425,11571,461088,256295,3.74%,
144,309448,14427,1916,75605,41463,0.62%,
144,309448,14428,8083,365204,208094,2.61%,
144,309448,14432,5707,213005,121246,1.84%,
144,309448,14433,4525,144526,78605,1.46%,
144,309448,14435,2916,139277,78976,0.94%,
144,309448,14437,9614,342026,191426,3.11%,
144,309448,14441,307,11833,6839,0.10%,
144,309448,14445,9202,294937,160451,2.97%,
144,309448,14450,42201,2229635,1316378,13.64%,
144,309448,14454,11170,284566,159019,3.61%,
144,309448,14456,20464,670721,377605,6.61%,
144,309448,14462,627,21075,12004,0.20%,
144,309448,14464,7821,322850,178838,2.53%,
144,309448,14466,1819,79950,44683,0.59%,
144,309448,14467,9250,445410,251578,2.99%,
144,309448,14468,18092,848841,493771,5.85%,
144,309448,14469,6526,306785,176067,2.11%,
144,309448,14470,7855,316989,180599,2.54%,
144,309448,14471,2649,138770,80268,0.86%,
144,309448,14472,8713,444016,267029,2.82%,
144,309448,14475,248,11439,6793,0.08%,
144,309448,14476,2188,100262,57923,0.71%,
144,309448,14477,1891,81915,46275,0.61%,
144,309448,14478,1430,44414,25912,0.46%,
144,309448,14480,708,34698,19225,0.23%,
144,309448,14481,1700,73185,41939,0.55%,
144,309448,14482,8818,366735,208135,2.85%,
144,309448,14485,4087,168396,95601,1.32%,
144,309448,14486,338,13168,7295,0.11%,
144,309448,14487,5919,247839,139683,1.91%,
144,309448,14489,7347,221416,123615,2.37%,
145,326411,14502,10714,445260,254580,3.28%,
145,326411,14504,1703,62930,34073,0.52%,
145,326411,14505,5074,200706,113473,1.55%,
145,326411,14506,1307,72396,45881,0.40%,
145,326411,14507,1455,66160,37696,0.45%,
145,326411,14510,6873,168553,93974,2.11%,
145,326411,14511,387,20418,11830,0.12%,
145,326411,14512,4678,192736,109436,1.43%,
145,326411,14513,13499,466910,257169,4.14%,
145,326411,14514,7241,279425,160396,2.22%,
145,326411,14516,2280,85768,49828,0.70%,
145,326411,14517,2736,97734,53471,0.84%,
145,326411,14519,11436,515067,293771,3.50%,
145,326411,14521,3759,120806,67576,1.15%,
145,326411,14522,9434,386274,217450,2.89%,
145,326411,14525,2993,122744,69843,0.92%,
145,326411,14526,20250,1023816,608471,6.20%,
145,326411,14527,13013,483267,276028,3.99%,
145,326411,14530,5152,186680,99988,1.58%,
145,326411,14532,4473,174227,98753,1.37%,
145,326411,14533,2316,99937,56645,0.71%,
145,326411,14534,31965,1760957,1082344,9.79%,
145,326411,14536,699,25421,14410,0.21%,
145,326411,14541,4072,107025,64661,1.25%,
145,326411,14543,2888,153662,90159,0.88%,
145,326411,14544,2183,83953,46557,0.67%,
145,326411,14545,254,11051,6607,0.08%,
145,326411,14546,4889,220946,122508,1.50%,
145,326411,14548,4469,176773,99503,1.37%,
145,326411,14549,270,13570,7729,0.08%,
145,326411,14550,1645,62897,36489,0.50%,
145,326411,14551,5742,188555,104174,1.76%,
145,326411,14555,1002,60868,35418,0.31%,
145,326411,14559,18430,852194,494365,5.65%,
145,326411,14560,2269,93655,52620,0.70%,
145,326411,14561,3080,118472,67162,0.94%,
145,326411,14564,15264,729100,429050,4.68%,
145,326411,14568,6177,262183,149188,1.89%,
145,326411,14569,5887,217821,120983,1.80%,
145,326411,14571,1082,48515,28084,0.33%,
145,326411,14572,4923,193164,108292,1.51%,
145,326411,14580,52584,2538481,1497674,16.11%,
145,326411,14586,11070,396944,210037,3.39%,
145,326411,14589,7811,326497,192735,2.39%,
145,326411,14590,5176,178742,98458,1.59%,
145,326411,14591,1807,78247,42835,0.55%,
146,482810,14604,1871,43266,16168,0.39%,
146,482810,14605,12563,158394,78029,2.60%,
146,482810,14606,28327,877405,481237,5.87%,
146,482810,14607,16793,548869,264363,3.48%,
146,482810,14608,12340,228356,109025,2.56%,
146,482810,14609,42807,1331746,708520,8.87%,
146,482810,14610,14586,765511,430215,3.02%,
146,482810,14611,17530,330849,165019,3.63%,
146,482810,14612,36597,1586779,909031,7.58%,
146,482810,14613,14999,285677,148711,3.11%,
146,482810,14614,1377,2593,1101,0.29%,
146,482810,14615,15750,468577,262423,3.26%,
146,482810,14616,27511,1041660,590738,5.70%,
146,482810,14617,23626,1119311,644363,4.89%,
146,482810,14618,21878,1016334,600552,4.53%,
146,482810,14619,14322,395313,215114,2.97%,
146,482810,14620,25526,753047,394868,5.29%,
146,482810,14621,32917,628934,317504,6.82%,
146,482810,14622,12084,519480,301094,2.50%,
146,482810,14623,27971,791628,419935,5.79%,
146,482810,14624,36974,1690974,962059,7.66%,
146,482810,14625,10978,593996,356583,2.27%,
146,482810,14626,30565,1393823,808060,6.33%,
146,482810,14627,2344,0,0,0.49%,
146,482810,14642,574,9850,4958,0.12%,
147,174046,14701,40082,1366713,747700,23.03%,
147,174046,14706,7415,262063,146465,4.26%,
147,174046,14707,145,3728,2090,0.08%,
147,174046,14708,153,7421,4156,0.09%,
147,174046,14709,1501,58275,32254,0.86%,
147,174046,14710,3585,173662,100129,2.06%,
147,174046,14711,1552,48412,25840,0.89%,
147,174046,14712,3219,157314,94193,1.85%,
147,174046,14714,475,18372,9916,0.27%,
147,174046,14715,2650,95946,53015,1.52%,
147,174046,14716,2921,71136,39116,1.68%,
147,174046,14717,747,45412,25199,0.43%,
147,174046,14718,2245,96789,53072,1.29%,
147,174046,14719,3539,122726,68891,2.03%,
147,174046,14720,645,20916,11055,0.37%,
147,174046,14721,114,6056,3243,0.07%,
147,174046,14722,188,15893,10826,0.11%,
147,174046,14723,1309,50510,28017,0.75%,
147,174046,14724,2612,86464,50770,1.50%,
147,174046,14726,2177,56448,29671,1.25%,
147,174046,14727,5266,220958,122864,3.03%,
147,174046,14728,1125,51337,29344,0.65%,
147,174046,14729,871,35980,20285,0.50%,
147,174046,14731,1475,80397,43701,0.85%,
147,174046,14733,3687,143924,79030,2.12%,
147,174046,14735,2801,94883,53153,1.61%,
147,174046,14736,279,12743,7701,0.16%,
147,174046,14737,4098,172773,93510,2.35%,
147,174046,14738,3620,172993,98862,2.08%,
147,174046,14739,2872,105704,57199,1.65%,
147,174046,14740,1367,47077,26777,0.79%,
147,174046,14741,1822,72772,40898,1.05%,
147,174046,14743,1734,68180,38657,1.00%,
147,174046,14744,2055,38163,20716,1.18%,
147,174046,14747,2317,88072,50075,1.33%,
147,174046,14748,583,20773,11117,0.33%,
147,174046,14750,4232,196935,114963,2.43%,
147,174046,14753,1186,46359,25441,0.68%,
147,174046,14754,949,38394,21536,0.55%,
147,174046,14755,2734,102440,56856,1.57%,
147,174046,14757,3225,128910,73048,1.85%,
147,174046,14760,18081,668867,368384,10.39%,
147,174046,14767,2040,70798,39154,1.17%,
147,174046,14769,910,38229,21673,0.52%,
147,174046,14770,2836,111226,63785,1.63%,
147,174046,14772,4103,137707,75691,2.36%,
147,174046,14775,2575,90078,48934,1.48%,
147,174046,14777,391,12537,7460,0.22%,
147,174046,14779,6939,209943,113622,3.99%,
147,174046,14781,2207,64643,35568,1.27%,
147,174046,14782,2418,89579,50186,1.39%,
147,174046,14784,974,38178,20891,0.56%,
147,174046,14787,5000,189466,108006,2.87%,
148,283434,14801,5431,195349,107953,1.92%,
148,283434,14802,3698,31896,17180,1.30%,
148,283434,14803,1341,49732,27461,0.47%,
148,283434,14804,1382,64379,33780,0.49%,
148,283434,14805,1161,46875,26214,0.41%,
148,283434,14806,2200,81591,45707,0.78%,
148,283434,14807,2993,125139,73415,1.06%,
148,283434,14808,417,15151,8953,0.15%,
148,283434,14809,2535,92868,52228,0.89%,
148,283434,14810,12502,448831,253670,4.41%,
148,283434,14812,3293,136585,77604,1.16%,
148,283434,14813,2547,90312,50699,0.90%,
148,283434,14814,1788,99336,59087,0.63%,
148,283434,14815,987,47858,27291,0.35%,
148,283434,14816,563,26329,15428,0.20%,
148,283434,14817,2411,114877,64881,0.85%,
148,283434,14818,1855,88584,50380,0.65%,
148,283434,14819,659,23828,12915,0.23%,
148,283434,14820,820,26518,14337,0.29%,
148,283434,14821,3306,129407,74271,1.17%,
148,283434,14822,1025,40826,23713,0.36%,
148,283434,14823,3752,151952,86724,1.32%,
148,283434,14824,722,26249,14793,0.25%,
148,283434,14825,706,28087,15858,0.25%,
148,283434,14826,2186,80513,46491,0.77%,
148,283434,14830,19856,804275,447715,7.01%,
148,283434,14836,1051,40908,23455,0.37%,
148,283434,14837,5605,204508,114472,1.98%,
148,283434,14838,1892,79786,46493,0.67%,
148,283434,14839,766,29917,15568,0.27%,
148,283434,14840,3149,177983,107152,1.11%,
148,283434,14841,851,40245,21522,0.30%,
148,283434,14842,913,34203,18869,0.32%,
148,283434,14843,12911,446572,247999,4.56%,
148,283434,14845,20611,950164,550205,7.27%,
148,283434,14846,847,33670,19033,0.30%,
148,283434,14847,2334,93875,52096,0.82%,
148,283434,14850,67419,2228788,1209826,23.79%,
148,283434,14853,1543,4817,2014,0.54%,
148,283434,14855,959,24763,13607,0.34%,
148,283434,14858,1795,67330,37691,0.63%,
148,283434,14859,1061,38200,21013,0.37%,
148,283434,14860,1156,51270,28115,0.41%,
148,283434,14861,1222,52550,28966,0.43%,
148,283434,14864,1355,60011,33702,0.48%,
148,283434,14865,2526,101839,54634,0.89%,
148,283434,14867,5676,247620,139652,2.00%,
148,283434,14869,1352,54039,30319,0.48%,
148,283434,14870,9718,425492,247531,3.43%,
148,283434,14871,4701,230986,134916,1.66%,
148,283434,14872,307,13556,7525,0.11%,
148,283434,14873,2490,93321,51927,0.88%,
148,283434,14874,184,7328,4344,0.06%,
148,283434,14877,437,15879,8434,0.15%,
148,283434,14878,916,40757,23616,0.32%,
148,283434,14879,2113,76306,43792,0.75%,
148,283434,14880,1594,63771,34692,0.56%,
148,283434,14881,209,14569,8289,0.07%,
148,283434,14882,4057,213057,127688,1.43%,
148,283434,14883,3857,151129,81722,1.36%,
148,283434,14884,362,15680,9008,0.13%,
148,283434,14885,820,19892,10372,0.29%,
148,283434,14886,6975,320621,181840,2.46%,
148,283434,14889,1452,53716,30839,0.51%,
148,283434,14891,4261,165169,92158,1.50%,
148,283434,14892,7907,258406,140787,2.79%,
148,283434,14894,2187,55384,30901,0.77%,
148,283434,14895,9245,331015,181054,3.26%,
148,283434,14897,892,29837,16453,0.31%,
148,283434,14898,1620,47437,25503,0.57%,
149,49168,14901,15181,409995,215116,30.88%,
149,49168,14903,9335,293741,169980,18.99%,
149,49168,14904,15893,500261,270404,32.32%,
149,49168,14905,8759,414359,243525,17.81%,
150,448501,15001,32255,1166244,767789,7.19%,
150,448501,15003,11681,383128,238257,2.60%,
150,448501,15004,62,2165,1484,0.01%,
150,448501,15005,9236,370173,256924,2.06%,
150,448501,15007,196,7432,4744,0.04%,
150,448501,15009,14976,609055,416104,3.34%,
150,448501,15010,27983,962618,632304,6.24%,
150,448501,15012,15920,604161,394562,3.55%,
150,448501,15014,3282,108379,68535,0.73%,
150,448501,15015,1230,64394,52161,0.27%,
150,448501,15017,15411,667315,445782,3.44%,
150,448501,15018,726,32353,22796,0.16%,
150,448501,15019,1708,56972,36684,0.38%,
150,448501,15021,7974,285011,186758,1.78%,
150,448501,15022,10379,376589,238630,2.31%,
150,448501,15024,9349,342231,232702,2.08%,
150,448501,15025,16841,618801,415523,3.75%,
150,448501,15026,3263,126676,86215,0.73%,
150,448501,15027,2158,83688,52614,0.48%,
150,448501,15030,1138,41945,25305,0.25%,
150,448501,15031,494,18682,11871,0.11%,
150,448501,15032,341,10641,6598,0.08%,
150,448501,15033,4774,142138,83653,1.06%,
150,448501,15034,1787,72108,48131,0.40%,
150,448501,15035,2105,74074,47607,0.47%,
150,448501,15037,10943,438831,297811,2.44%,
150,448501,15042,8295,325759,229549,1.85%,
150,448501,15043,2511,89011,61636,0.56%,
150,448501,15044,27006,1071242,754869,6.02%,
150,448501,15045,4503,142942,88145,1.00%,
150,448501,15046,2450,93969,63063,0.55%,
150,448501,15049,868,36518,23344,0.19%,
150,448501,15050,2437,79883,54780,0.54%,
150,448501,15051,427,23918,16859,0.10%,
150,448501,15052,3520,127723,88616,0.78%,
150,448501,15053,162,5208,3292,0.04%,
150,448501,15054,590,19686,12235,0.13%,
150,448501,15055,1304,66020,47241,0.29%,
150,448501,15056,1182,44232,26587,0.26%,
150,448501,15057,14147,503180,336319,3.15%,
150,448501,15059,4200,141126,86918,0.94%,
150,448501,15060,854,26582,17490,0.19%,
150,448501,15061,12711,481917,317325,2.83%,
150,448501,15062,7411,237908,146246,1.65%,
150,448501,15063,11847,458828,298532,2.64%,
150,448501,15064,400,16389,10246,0.09%,
150,448501,15065,11487,408576,257763,2.56%,
150,448501,15066,12678,410782,262212,2.83%,
150,448501,15067,2296,76722,47634,0.51%,
150,448501,15068,38461,1373291,883177,8.58%,
150,448501,15071,11689,482452,329217,2.61%,
150,448501,15074,8816,291779,187780,1.97%,
150,448501,15076,985,41329,27413,0.22%,
150,448501,15077,107,4374,3116,0.02%,
150,448501,15078,239,10820,7420,0.05%,
150,448501,15082,280,9637,6467,0.06%,
150,448501,15083,1242,44438,27870,0.28%,
150,448501,15084,9931,335066,209611,2.21%,
150,448501,15085,8154,336961,230788,1.82%,
150,448501,15086,212,8236,5807,0.05%,
150,448501,15089,6789,247910,160637,1.51%,
150,448501,15090,22098,926425,664756,4.93%,
151,368953,15101,25049,1068867,767601,6.79%,
151,368953,15102,29960,1276485,903846,8.12%,
151,368953,15104,8981,237566,125137,2.43%,
151,368953,15106,18380,735341,474515,4.98%,
151,368953,15108,40835,1625580,1110764,11.07%,
151,368953,15110,5502,140586,73951,1.49%,
151,368953,15112,3475,113408,67346,0.94%,
151,368953,15116,14283,613101,444647,3.87%,
151,368953,15120,18986,689524,433754,5.15%,
151,368953,15122,20121,751936,503302,5.45%,
151,368953,15126,6475,242737,158356,1.75%,
151,368953,15129,10724,427000,298539,2.91%,
151,368953,15131,8327,350338,236678,2.26%,
151,368953,15132,21454,579922,344874,5.81%,
151,368953,15133,6472,234101,147750,1.75%,
151,368953,15135,5340,214246,144630,1.45%,
151,368953,15136,21398,723195,466002,5.80%,
151,368953,15137,10223,379070,238352,2.77%,
151,368953,15139,6411,277960,193434,1.74%,
151,368953,15140,3300,111568,68702,0.89%,
151,368953,15142,1860,85771,60636,0.50%,
151,368953,15143,20518,905684,646670,5.56%,
151,368953,15144,4100,155049,99996,1.11%,
151,368953,15145,6994,238866,146729,1.90%,
151,368953,15146,28588,1203692,833243,7.75%,
151,368953,15147,18309,699102,455530,4.96%,
151,368953,15148,2888,79814,45554,0.78%,
152,692550,15201,13209,443558,269272,1.91%,
152,692550,15202,19854,695519,438764,2.87%,
152,692550,15203,10051,369665,211485,1.45%,
152,692550,15204,8315,255878,151027,1.20%,
152,692550,15205,22174,857111,550077,3.20%,
152,692550,15206,28886,960378,584896,4.17%,
152,692550,15207,11196,364135,228884,1.62%,
152,692550,15208,10507,350878,212097,1.52%,
152,692550,15209,12312,463034,310048,1.78%,
152,692550,15210,26242,728576,428702,3.79%,
152,692550,15211,11282,453198,282008,1.63%,
152,692550,15212,27979,944931,562458,4.04%,
152,692550,15213,26099,567325,297614,3.77%,
152,692550,15214,14363,451475,280968,2.07%,
152,692550,15215,13154,558639,383615,1.90%,
152,692550,15216,24031,874760,558969,3.47%,
152,692550,15217,26460,1076241,697684,3.82%,
152,692550,15218,13753,516971,333003,1.99%,
152,692550,15219,18355,350077,180227,2.65%,
152,692550,15220,18206,734553,479713,2.63%,
152,692550,15221,31392,1121589,704748,4.53%,
152,692550,15222,3843,161440,96290,0.55%,
152,692550,15223,7349,264620,167228,1.06%,
152,692550,15224,10139,292636,167875,1.46%,
152,692550,15225,1067,40011,26203,0.15%,
152,692550,15226,13995,522411,333373,2.02%,
152,692550,15227,28219,1042062,687089,4.07%,
152,692550,15228,16623,712318,493280,2.40%,
152,692550,15229,13915,555455,368934,2.01%,
152,692550,15231,21,951,584,0.00%,
152,692550,15232,11071,431680,244031,1.60%,
152,692550,15233,4535,97141,58246,0.65%,
152,692550,15234,14492,594605,396706,2.09%,
152,692550,15235,34373,1352364,904098,4.96%,
152,692550,15236,30466,1282642,902245,4.40%,
152,692550,15237,42016,1853024,1311234,6.07%,
152,692550,15238,12464,575587,426679,1.80%,
152,692550,15239,21125,850256,594688,3.05%,
152,692550,15241,20410,894613,673835,2.95%,
152,692550,15243,13530,619719,439213,1.95%,
152,692550,15260,4009,5590,2366,0.58%,
152,692550,15261,1004,3846,2228,0.14%,
152,692550,15275,64,3184,2079,0.01%,
153,183825,15301,49560,1756136,1142503,26.96%,
153,183825,15310,279,10623,6779,0.15%,
153,183825,15311,1385,47929,32328,0.75%,
153,183825,15312,3408,123270,83632,1.85%,
153,183825,15313,306,12571,9002,0.17%,
153,183825,15314,3876,133309,83878,2.11%,
153,183825,15317,38881,1524864,1078463,21.15%,
153,183825,15320,6126,211790,138842,3.33%,
153,183825,15321,1485,56621,39191,0.81%,
153,183825,15322,3009,101276,65279,1.64%,
153,183825,15323,4652,159936,104660,2.53%,
153,183825,15324,507,17337,11679,0.28%,
153,183825,15327,2249,75294,48145,1.22%,
153,183825,15329,1583,53198,36103,0.86%,
153,183825,15330,5287,227654,168593,2.88%,
153,183825,15331,709,22333,13378,0.39%,
153,183825,15332,8675,356002,240420,4.72%,
153,183825,15333,2079,67920,44235,1.13%,
153,183825,15334,103,3986,2613,0.06%,
153,183825,15337,909,29211,19185,0.49%,
153,183825,15338,1647,59780,38421,0.90%,
153,183825,15340,1529,64196,46052,0.83%,
153,183825,15341,855,30814,19872,0.47%,
153,183825,15342,4829,188031,126913,2.63%,
153,183825,15344,1589,61844,41624,0.86%,
153,183825,15345,1559,54377,35725,0.85%,
153,183825,15346,541,18139,12233,0.29%,
153,183825,15349,1602,59928,41342,0.87%,
153,183825,15352,866,27173,16359,0.47%,
153,183825,15353,8,262,170,0.00%,
153,183825,15357,2211,72711,45984,1.20%,
153,183825,15359,139,5256,3326,0.08%,
153,183825,15360,2451,87144,60248,1.33%,
153,183825,15361,153,5862,3895,0.08%,
153,183825,15362,965,32702,20773,0.52%,
153,183825,15363,809,30835,19240,0.44%,
153,183825,15364,682,23569,15612,0.37%,
153,183825,15367,9002,331482,234664,4.90%,
153,183825,15370,14236,407227,262802,7.74%,
153,183825,15376,1703,54211,35501,0.93%,
153,183825,15377,771,27294,18092,0.42%,
153,183825,15380,610,23284,15574,0.33%,
154,144358,15401,31940,1131280,742775,22.13%,
154,144358,15410,827,29257,18439,0.57%,
154,144358,15411,654,27023,17048,0.45%,
154,144358,15412,345,12593,7702,0.24%,
154,144358,15413,535,18754,12888,0.37%,
154,144358,15417,10279,331054,207218,7.12%,
154,144358,15419,4316,94084,47639,2.99%,
154,144358,15423,1873,67794,43429,1.30%,
154,144358,15424,2441,99674,61782,1.69%,
154,144358,15425,19077,649083,418998,13.22%,
154,144358,15427,1877,72688,47347,1.30%,
154,144358,15428,1818,65108,43179,1.26%,
154,144358,15429,185,7665,5044,0.13%,
154,144358,15431,5058,164904,109073,3.50%,
154,144358,15432,214,7793,4671,0.15%,
154,144358,15433,891,28498,18204,0.62%,
154,144358,15434,52,1666,953,0.04%,
154,144358,15436,2991,92515,55900,2.07%,
154,144358,15437,2597,82647,57467,1.80%,
154,144358,15438,2751,101752,71022,1.91%,
154,144358,15440,274,10560,7402,0.19%,
154,144358,15442,2513,85243,53108,1.74%,
